,Datetime,TweetId,Texto,Username,Idioma,Palavra,UserDescription,UserDescriptionRaw,FriendsCount,Status,Retweet,Quoted
0,2018-10-07 03:20:03+00:00,1048774930949722113,"@Levisp20 porra cara fiquei sabendo que vc é boiola! Que vergonha... Não queremos viados no nosso movimento a favor do mito. Manchando nossa imagem da familia tradicional e dos bons costumes, SE MANDA SUA BIXA! vai la votar no ciro GAYZÃO!!!
#DEUSACIMADETODOS #FUZILARGAYS",derickpinhos,pt,#FUZILARGAYS,,,1086,6186,,
